Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T001_001,SE_T002_001,SE_T002_002,SE_T002_003,SE_T003_001,SE_T003_002,SE_T003_003,SE_T057_001,SE_T083_001
29099,05000US29099,"Jefferson County, Missouri","Jefferson County, Missouri",mo,50,0,ACSSF,62,,,,,29,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220558,220558,335.8945,656.6288585,664.2845,656.6288,7.655642,55563,25034
29101,05000US29101,"Johnson County, Missouri","Johnson County, Missouri",mo,50,0,ACSSF,63,,,,,29,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53879,53879,64.97068,829.2817418,833.1917,829.2817,3.909961,49978,22394
29103,05000US29103,"Knox County, Missouri","Knox County, Missouri",mo,50,0,ACSSF,64,,,,,29,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4078,4078,8.091098,504.0106873,506.8299,504.0107,2.819179,35597,22363
29105,05000US29105,"Laclede County, Missouri","Laclede County, Missouri",mo,50,0,ACSSF,65,,,,,29,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35544,35544,46.47992,764.7173531,768.0125,764.7173,3.295148,38693,19218
29107,05000US29107,"Lafayette County, Missouri","Lafayette County, Missouri",mo,50,0,ACSSF,66,,,,,29,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33069,33069,52.62134,628.4332931,638.9433,628.4333,10.51003,51195,24175
29109,05000US29109,"Lawrence County, Missouri","Lawrence County, Missouri",mo,50,0,ACSSF,67,,,,,29,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38306,38306,62.61845,611.7366289,613.3774,611.7366,1.64077,40496,19463
29111,05000US29111,"Lewis County, Missouri","Lewis County, Missouri",mo,50,0,ACSSF,68,,,,,29,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10176,10176,20.14882,505.0420064,510.7955,505.042,5.753507,43000,19514
29113,05000US29113,"Lincoln County, Missouri","Lincoln County, Missouri",mo,50,0,ACSSF,69,,,,,29,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53458,53458,85.3204,626.5558852,640.4631,626.5559,13.90718,53280,22006
29115,05000US29115,"Linn County, Missouri","Linn County, Missouri",mo,50,0,ACSSF,70,,,,,29,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12494,12494,20.29683,615.5639455,621.3763,615.564,5.812422,37264,18989
29117,05000US29117,"Livingston County, Missouri","Livingston County, Missouri",mo,50,0,ACSSF,71,,,,,29,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15034,15034,28.24192,532.3292618,538.5669,532.3293,6.237642,44754,21882
29119,05000US29119,"McDonald County, Missouri","McDonald County, Missouri",mo,50,0,ACSSF,72,,,,,29,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22851,22851,42.35744,539.4801953,539.6811,539.4802,0.2008696,38122,18093
29121,05000US29121,"Macon County, Missouri","Macon County, Missouri",mo,50,0,ACSSF,73,,,,,29,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15527,15527,19.37904,801.2265323,812.3711,801.2266,11.14455,36878,19970
29123,05000US29123,"Madison County, Missouri","Madison County, Missouri",mo,50,0,ACSSF,74,,,,,29,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12353,12353,24.98636,494.3896883,497.5994,494.3897,3.209675,37648,17459
29125,05000US29125,"Maries County, Missouri","Maries County, Missouri",mo,50,0,ACSSF,75,,,,,29,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9098,9098,17.26444,526.9790347,529.9275,526.9791,2.948479,41492,21316
29127,05000US29127,"Marion County, Missouri","Marion County, Missouri",mo,50,0,ACSSF,76,,,,,29,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28844,28844,66.01608,436.9238468,444.3039,436.9239,7.380056,41732,22731
29129,05000US29129,"Mercer County, Missouri","Mercer County, Missouri",mo,50,0,ACSSF,77,,,,,29,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3735,3735,8.22986,453.8351467,455.1102,453.8351,1.275009,38925,19906
29131,05000US29131,"Miller County, Missouri","Miller County, Missouri",mo,50,0,ACSSF,78,,,,,29,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24905,24905,42.02704,592.5947085,599.9921,592.5947,7.397358,36592,19969
29133,05000US29133,"Mississippi County, Missouri","Mississippi County, Missouri",mo,50,0,ACSSF,79,,,,,29,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14276,14276,34.68558,411.5831641,428.7626,411.5832,17.17945,28436,15032
29135,05000US29135,"Moniteau County, Missouri","Moniteau County, Missouri",mo,50,0,ACSSF,80,,,,,29,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15719,15719,37.87479,415.0253669,418.8712,415.0254,3.845858,47386,19540
29137,05000US29137,"Monroe County, Missouri","Monroe County, Missouri",mo,50,0,ACSSF,81,,,,,29,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8725,8725,13.47172,647.6531999,670.1635,647.6532,22.51025,40342,20303
29139,05000US29139,"Montgomery County, Missouri","Montgomery County, Missouri",mo,50,0,ACSSF,82,,,,,29,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12054,12054,22.47843,536.2474637,542.008,536.2474,5.760511,40114,20529
29141,05000US29141,"Morgan County, Missouri","Morgan County, Missouri",mo,50,0,ACSSF,83,,,,,29,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20314,20314,33.9909,597.6305188,614.0207,597.6305,16.39016,34179,18445
29143,05000US29143,"New Madrid County, Missouri","New Madrid County, Missouri",mo,50,0,ACSSF,84,,,,,29,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18568,18568,27.51466,674.8403282,696.5746,674.8403,21.73434,34224,20896
29145,05000US29145,"Newton County, Missouri","Newton County, Missouri",mo,50,0,ACSSF,85,,,,,29,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58683,58683,93.92815,624.7647665,626.5862,624.7648,1.821452,42939,22350
29147,05000US29147,"Nodaway County, Missouri","Nodaway County, Missouri",mo,50,0,ACSSF,86,,,,,29,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23296,23296,26.56437,876.9640879,877.8759,876.9641,0.9118212,36237,18329
29149,05000US29149,"Oregon County, Missouri","Oregon County, Missouri",mo,50,0,ACSSF,87,,,,,29,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10975,10975,13.896,789.7956346,791.5441,789.7957,1.748503,29385,16877
29151,05000US29151,"Osage County, Missouri","Osage County, Missouri",mo,50,0,ACSSF,88,,,,,29,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13812,13812,22.85447,604.3457066,610.4511,604.3457,6.105381,52479,23362
29153,05000US29153,"Ozark County, Missouri","Ozark County, Missouri",mo,50,0,ACSSF,89,,,,,29,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9612,9612,12.9025,744.971606,755.2322,744.9716,10.2606,31833,17324
29155,05000US29155,"Pemiscot County, Missouri","Pemiscot County, Missouri",mo,50,0,ACSSF,90,,,,,29,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18010,18010,36.56529,492.5436133,513.4334,492.5436,20.88983,30840,17387
29157,05000US29157,"Perry County, Missouri","Perry County, Missouri",mo,50,0,ACSSF,91,,,,,29,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19042,19042,40.14305,474.3536418,484.1601,474.3536,9.806498,50817,23539
29159,05000US29159,"Pettis County, Missouri","Pettis County, Missouri",mo,50,0,ACSSF,92,,,,,29,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42213,42213,61.87574,682.2221076,686.2693,682.2221,4.047176,39624,20571
29161,05000US29161,"Phelps County, Missouri","Phelps County, Missouri",mo,50,0,ACSSF,93,,,,,29,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45091,45091,67.1213,671.7837828,674.3223,671.7838,2.538491,41942,20900
29163,05000US29163,"Pike County, Missouri","Pike County, Missouri",mo,50,0,ACSSF,94,,,,,29,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18573,18573,27.7028,670.4376514,684.7156,670.4376,14.27797,40120,18738
29165,05000US29165,"Platte County, Missouri","Platte County, Missouri",mo,50,0,ACSSF,95,,,,,29,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92149,92149,219.3032,420.189919,426.8046,420.1899,6.614698,68638,35333
29167,05000US29167,"Polk County, Missouri","Polk County, Missouri",mo,50,0,ACSSF,96,,,,,29,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31122,31122,48.9707,635.5228457,642.4108,635.5228,6.887983,39336,19357
29169,05000US29169,"Pulaski County, Missouri","Pulaski County, Missouri",mo,50,0,ACSSF,97,,,,,29,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53343,53343,97.50159,547.098751,551.48,547.0988,4.381254,49604,20019
29171,05000US29171,"Putnam County, Missouri","Putnam County, Missouri",mo,50,0,ACSSF,98,,,,,29,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4911,4911,9.49321,517.317115,519.6114,517.3171,2.294295,36886,20069
29173,05000US29173,"Ralls County, Missouri","Ralls County, Missouri",mo,50,0,ACSSF,99,,,,,29,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10224,10224,21.76335,469.7807094,483.8338,469.7807,14.05313,47837,23588
29175,05000US29175,"Randolph County, Missouri","Randolph County, Missouri",mo,50,0,ACSSF,100,,,,,29,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25207,25207,52.22258,482.6839599,487.8251,482.684,5.141185,39316,18263
29177,05000US29177,"Ray County, Missouri","Ray County, Missouri",mo,50,0,ACSSF,101,,,,,29,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23166,23166,40.72747,568.8052794,573.9361,568.8053,5.130809,51585,23957
29179,05000US29179,"Reynolds County, Missouri","Reynolds County, Missouri",mo,50,0,ACSSF,102,,,,,29,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6644,6644,8.217916,808.4775435,814.413,808.4775,5.935486,34432,18791
29181,05000US29181,"Ripley County, Missouri","Ripley County, Missouri",mo,50,0,ACSSF,103,,,,,29,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14056,14056,22.32753,629.5367175,631.6406,629.5367,2.103897,31473,16843
29183,05000US29183,"St. Charles County, Missouri","St. Charles County, Missouri",mo,50,0,ACSSF,104,,,,,29,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369781,369781,659.8105,560.4351773,592.6075,560.4352,32.17231,72100,32473
29185,05000US29185,"St. Clair County, Missouri","St. Clair County, Missouri",mo,50,0,ACSSF,105,,,,,29,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9609,9609,14.34216,669.9829775,702.0513,669.983,32.0683,31875,18098
29186,05000US29186,"Ste. Genevieve County, Missouri","Ste. Genevieve County, Missouri",mo,50,0,ACSSF,106,,,,,29,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18017,18017,36.09517,499.1526941,506.7746,499.1527,7.621916,46244,23780
29187,05000US29187,"St. Francois County, Missouri","St. Francois County, Missouri",mo,50,0,ACSSF,107,,,,,29,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65813,65813,145.6405,451.8865724,454.6732,451.8866,2.786586,37476,19044
29189,05000US29189,"St. Louis County, Missouri","St. Louis County, Missouri",mo,50,0,ACSSF,108,,,,,29,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000423,1000423,1970.113,507.799752,523.0178,507.7997,15.21806,59520,35388
29195,05000US29195,"Saline County, Missouri","Saline County, Missouri",mo,50,0,ACSSF,109,,,,,29,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23363,23363,30.92373,755.5039792,766.9164,755.504,11.41246,39027,19774
29197,05000US29197,"Schuyler County, Missouri","Schuyler County, Missouri",mo,50,0,ACSSF,110,,,,,29,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4388,4388,14.27906,307.3031813,308.1591,307.3032,0.855938,36060,18631
29199,05000US29199,"Scotland County, Missouri","Scotland County, Missouri",mo,50,0,ACSSF,111,,,,,29,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4862,4862,11.13425,436.6705637,439.2956,436.6706,2.625,39450,20556
29201,05000US29201,"Scott County, Missouri","Scott County, Missouri",mo,50,0,ACSSF,112,,,,,29,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39137,39137,93.18557,419.9899119,425.8574,419.9899,5.867453,39076,20637
29203,05000US29203,"Shannon County, Missouri","Shannon County, Missouri",mo,50,0,ACSSF,113,,,,,29,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8360,8360,8.328188,1003.819792,1003.999,1003.82,0.1791541,33583,18931
29205,05000US29205,"Shelby County, Missouri","Shelby County, Missouri",mo,50,0,ACSSF,114,,,,,29,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6218,6218,12.41456,500.8635036,502.317,500.8635,1.453514,38935,20256
29207,05000US29207,"Stoddard County, Missouri","Stoddard County, Missouri",mo,50,0,ACSSF,115,,,,,29,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29864,29864,36.27697,823.2219269,829.0211,823.2219,5.799144,39229,23923
29209,05000US29209,"Stone County, Missouri","Stone County, Missouri",mo,50,0,ACSSF,116,,,,,29,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31593,31593,68.08347,464.0333345,510.7773,464.0333,46.74398,40136,21555
29211,05000US29211,"Sullivan County, Missouri","Sullivan County, Missouri",mo,50,0,ACSSF,117,,,,,29,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6551,6551,10.10986,647.9812076,651.504,647.9812,3.522813,37198,19856
29213,05000US29213,"Taney County, Missouri","Taney County, Missouri",mo,50,0,ACSSF,118,,,,,29,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53086,53086,83.93887,632.4364993,651.64,632.4365,19.20345,37249,19844
29215,05000US29215,"Texas County, Missouri","Texas County, Missouri",mo,50,0,ACSSF,119,,,,,29,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25796,25796,21.91179,1177.265834,1179.224,1177.266,1.958068,35822,18178
29217,05000US29217,"Vernon County, Missouri","Vernon County, Missouri",mo,50,0,ACSSF,120,,,,,29,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20984,20984,25.39213,826.3977254,836.8289,826.3977,10.43121,40508,20406
29219,05000US29219,"Warren County, Missouri","Warren County, Missouri",mo,50,0,ACSSF,121,,,,,29,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32847,32847,76.6377,428.60109,437.77,428.6011,9.168861,52512,25138
29221,05000US29221,"Washington County, Missouri","Washington County, Missouri",mo,50,0,ACSSF,122,,,,,29,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25113,25113,33.04722,759.9126853,762.4882,759.9127,2.575544,34282,17565
29223,05000US29223,"Wayne County, Missouri","Wayne County, Missouri",mo,50,0,ACSSF,123,,,,,29,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13430,13430,17.69022,759.1764101,774.0641,759.1764,14.88775,33072,18707
29225,05000US29225,"Webster County, Missouri","Webster County, Missouri",mo,50,0,ACSSF,124,,,,,29,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36461,36461,61.53109,592.5622389,593.7636,592.5623,1.201372,45798,20183
29227,05000US29227,"Worth County, Missouri","Worth County, Missouri",mo,50,0,ACSSF,125,,,,,29,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102,2102,7.884098,266.612633,266.8194,266.6126,0.2067558,42905,23730
29229,05000US29229,"Wright County, Missouri","Wright County, Missouri",mo,50,0,ACSSF,126,,,,,29,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18565,18565,27.23053,681.7714368,683.1357,681.7714,1.364226,30029,16026
29510,05000US29510,"St. Louis city, Missouri","St. Louis city, Missouri",mo,50,0,ACSSF,127,,,,,29,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318727,318727,5148.327,61.90884591,66.03361,61.90885,4.124759,34800,23244
30001,05000US30001,"Beaverhead County, Montana","Beaverhead County, Montana",mt,50,0,ACSSF,13,,,,,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9294,9294,1.677126,5541.623476,5571.892,5541.624,30.26803,42577,25294
30003,05000US30003,"Big Horn County, Montana","Big Horn County, Montana",mt,50,0,ACSSF,14,,,,,30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13079,13079,2.618176,4995.462441,5014.61,4995.462,19.14795,42650,16279
30005,05000US30005,"Blaine County, Montana","Blaine County, Montana",mt,50,0,ACSSF,15,,,,,30,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6576,6576,1.555512,4227.546259,4238.776,4227.546,11.23009,37065,17529
30007,05000US30007,"Broadwater County, Montana","Broadwater County, Montana",mt,50,0,ACSSF,16,,,,,30,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5697,5697,4.777193,1192.541297,1238.757,1192.541,46.21557,48211,27243
30009,05000US30009,"Carbon County, Montana","Carbon County, Montana",mt,50,0,ACSSF,17,,,,,30,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,10189,4.973184,2048.78797,2062.163,2048.788,13.37461,48979,27808
30011,05000US30011,"Carter County, Montana","Carter County, Montana",mt,50,0,ACSSF,18,,,,,30,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205,1205,0.3606973,3340.751429,3348.279,3340.751,7.527562,44453,28271
30013,05000US30013,"Cascade County, Montana","Cascade County, Montana",mt,50,0,ACSSF,19,,,,,30,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81953,81953,30.37369,2698.157811,2711.484,2698.158,13.32635,45091,25216
30015,05000US30015,"Chouteau County, Montana","Chouteau County, Montana",mt,50,0,ACSSF,20,,,,,30,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5859,5859,1.474894,3972.488027,3996.725,3972.488,24.23708,41270,23085
30017,05000US30017,"Custer County, Montana","Custer County, Montana",mt,50,0,ACSSF,21,,,,,30,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11869,11869,3.137157,3783.362258,3793.217,3783.362,9.855113,46125,24876
30019,05000US30019,"Daniels County, Montana","Daniels County, Montana",mt,50,0,ACSSF,22,,,,,30,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1813,1813,1.271295,1426.104819,1426.499,1426.105,0.3944806,48643,32686
30021,05000US30021,"Dawson County, Montana","Dawson County, Montana",mt,50,0,ACSSF,23,,,,,30,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9219,9219,3.886816,2371.864432,2383.171,2371.865,11.30651,49955,27244
30023,05000US30023,"Deer Lodge County, Montana","Deer Lodge County, Montana",mt,50,0,ACSSF,24,,,,,30,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9243,9243,12.54938,736.5304859,741.2019,736.5305,4.671432,41015,23951
30025,05000US30025,"Fallon County, Montana","Fallon County, Montana",mt,50,0,ACSSF,25,,,,,30,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3028,3028,1.868245,1620.772272,1623.056,1620.772,2.283927,51595,32353
30027,05000US30027,"Fergus County, Montana","Fergus County, Montana",mt,50,0,ACSSF,26,,,,,30,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11496,11496,2.648968,4339.803669,4350.415,4339.804,10.61124,42865,25867
30029,05000US30029,"Flathead County, Montana","Flathead County, Montana",mt,50,0,ACSSF,27,,,,,30,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92373,92373,18.15628,5087.660428,5256.439,5087.661,168.779,46858,25789
30031,05000US30031,"Gallatin County, Montana","Gallatin County, Montana",mt,50,0,ACSSF,28,,,,,30,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93108,93108,35.77376,2602.689532,2632.067,2602.689,29.37724,54298,29468
30033,05000US30033,"Garfield County, Montana","Garfield County, Montana",mt,50,0,ACSSF,29,,,,,30,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097,1097,0.2346345,4675.356185,4847.474,4675.356,172.1176,51000,27218
30035,05000US30035,"Glacier County, Montana","Glacier County, Montana",mt,50,0,ACSSF,30,,,,,30,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13641,13641,4.553166,2995.937204,3036.925,2995.937,40.98742,33493,16710
30037,05000US30037,"Golden Valley County, Montana","Golden Valley County, Montana",mt,50,0,ACSSF,31,,,,,30,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738,738,0.6279022,1175.342267,1176.342,1175.342,0.999341,42083,23356
30039,05000US30039,"Granite County, Montana","Granite County, Montana",mt,50,0,ACSSF,32,,,,,30,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3133,3133,1.813693,1727.414953,1733.046,1727.415,5.630755,49583,26868
30041,05000US30041,"Hill County, Montana","Hill County, Montana",mt,50,0,ACSSF,33,,,,,30,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16434,16434,5.66894,2898.954862,2916.024,2898.955,17.06917,44368,21119
30043,05000US30043,"Jefferson County, Montana","Jefferson County, Montana",mt,50,0,ACSSF,34,,,,,30,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11465,11465,6.922233,1656.257496,1658.841,1656.257,2.583327,61460,30721
30045,05000US30045,"Judith Basin County, Montana","Judith Basin County, Montana",mt,50,0,ACSSF,35,,,,,30,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,2023,1.081922,1869.821,1870.619,1869.821,0.7979732,45670,26274
30047,05000US30047,"Lake County, Montana","Lake County, Montana",mt,50,0,ACSSF,36,,,,,30,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28987,28987,19.45241,1490.149693,1653.717,1490.15,163.5674,38492,21927
30049,05000US30049,"Lewis and Clark County, Montana","Lewis and Clark County, Montana",mt,50,0,ACSSF,37,,,,,30,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64772,64772,18.72658,3458.827874,3497.715,3458.828,38.88713,55594,28651
30051,05000US30051,"Liberty County, Montana","Liberty County, Montana",mt,50,0,ACSSF,38,,,,,30,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2235,2235,1.562887,1430.045458,1447.176,1430.045,17.13099,46250,24908
30053,05000US30053,"Lincoln County, Montana","Lincoln County, Montana",mt,50,0,ACSSF,39,,,,,30,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19455,19455,5.384847,3612.916075,3675.126,3612.916,62.21,35603,22464
30055,05000US30055,"McCone County, Montana","McCone County, Montana",mt,50,0,ACSSF,40,,,,,30,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758,1758,0.6651099,2643.172117,2682.824,2643.172,39.65151,48194,29428
30057,05000US30057,"Madison County, Montana","Madison County, Montana",mt,50,0,ACSSF,41,,,,,30,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7723,7723,2.152762,3587.484384,3602.793,3587.484,15.30855,44764,33124
30059,05000US30059,"Meagher County, Montana","Meagher County, Montana",mt,50,0,ACSSF,42,,,,,30,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,2026,0.8470208,2391.912982,2394.761,2391.913,2.848436,38144,19561
30061,05000US30061,"Mineral County, Montana","Mineral County, Montana",mt,50,0,ACSSF,43,,,,,30,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4230,4230,3.468814,1219.436841,1223.259,1219.437,3.821874,33060,20363
30063,05000US30063,"Missoula County, Montana","Missoula County, Montana",mt,50,0,ACSSF,44,,,,,30,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111011,111011,42.80481,2593.423673,2618.319,2593.424,24.89561,47029,26559
30065,05000US30065,"Musselshell County, Montana","Musselshell County, Montana",mt,50,0,ACSSF,45,,,,,30,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4760,4760,2.547968,1868.155114,1870.907,1868.155,2.751831,45096,23309
30067,05000US30067,"Park County, Montana","Park County, Montana",mt,50,0,ACSSF,46,,,,,30,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15642,15642,5.580325,2803.062748,2813.492,2803.063,10.42962,42506,25818
30069,05000US30069,"Petroleum County, Montana","Petroleum County, Montana",mt,50,0,ACSSF,47,,,,,30,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489,489,0.2954913,1654.871235,1673.804,1654.871,18.933,40250,22567
